word,dlt_stor
Neuroscience,2
Institute,2
at,2
Oxford,2
"University,",2
called,1
for,1
schools,1
to,1
stagger,2
their,2
starting,2
times,1
to,1
work,1
with,1
the,1
natural,1
biological,1
rhythms,1
of,1
their,1
students.,0
It,1
would,1
improve,2
cognitive,2
"performance,",6
exam,3
results,2
and,2
students',5
health,1
(sleep,3
deprivation,1
has,1
been,1
linked,1
with,1
"diabetes,",6
"depression,",4
obesity,1
and,1
an,1
impaired,1
immune,1
system).,0
It,1
follows,1
a,1
"paper,",4
published,2
in,2
"2014,",2
in,2
which,1
he,1
noted,1
"that,",2
when,2
children,2
are,2
around,2
"ten,",2
their,2
biological,2
wake-up,8
time,1
is,1
about,2
6.30am;,3
at,2
"16,",2
this,1
rises,2
to,2
8am;,4
"and,",2
at,2
"18,",2
someone,2
you,2
may,2
think,3
of,2
as,2
a,2
lazy,2
teenager,1
actually,1
has,1
a,1
natural,1
waking,1
hour,1
of,1
9am.,0
The,1
conventional,1
school,1
starting,1
time,1
works,1
for,1
10-year-olds,7
but,1
not,2
16-,2
to,1
18-year-olds.,6
For,1
the,1
older,1
"teenagers,",2
it,1
might,1
be,1
more,1
sensible,1
to,1
start,2
the,2
school,2
day,1
at,1
11am,2
or,1
even,1
later.,0
“A,1
7am,3
alarm,1
call,2
for,2
older,2
"adolescents,”",3
Kelley,2
and,2
his,2
colleagues,1
pointed,3
out,2
in,2
the,2
"paper,",2
“is,2
the,1
equivalent,1
of,1
a,1
4.30am,3
start,1
for,1
a,1
teacher,1
in,1
their,1
50s.”,0
He,1
says,1
it's,2
not,1
as,1
simple,1
as,1
persuading,2
teenagers,1
to,1
go,2
to,2
bed,1
earlier.,0
“The,1
body's,3
natural,1
rhythm,1
is,1
controlled,2
by,2
a,2
particular,2
kind,2
of,2
"light,”",3
says,1
Kelley.,0
“The,1
eye,1
doesn't,2
just,1
contain,2
rods,2
and,2
cones;,2
it,1
contains,1
cells,1
that,1
then,1
report,1
to,1
the,1
suprachiasmatic,1
nuclei,1
in,1
the,1
hypothalamus.”,0
This,1
part,2
of,2
the,2
brain,1
controls,2
our,2
circadian,2
rhythms,1
over,1
a,1
24-hour,5
cycle.,0
It's,2
like,1
saying:,2
‘Why,2
can't,2
you,1
control,1
your,1
heartbeat?'”,0
But,1
it,1
isn't,2
just,1
students,1
who,1
would,1
benefit,1
from,1
a,1
later,1
start.,0
Kelley,1
says,1
the,2
working,2
day,1
should,1
be,1
more,1
forgiving,1
of,1
our,1
natural,1
rhythms.,0
Describing,3
the,3
average,3
sleep,3
loss,3
per,3
night,2
for,2
different,2
age,2
"groups,",2
he,1
says:,2
“Between,3
14,2
and,2
"24,",2
it's,2
more,3
than,2
two,1
hours.,0
For,1
people,2
aged,2
between,2
24,2
and,2
about,2
30,2
or,2
"35,",2
it's,2
about,1
an,1
hour,1
and,1
a,1
half.,0
That,1
can,1
continue,2
up,1
until,1
you're,2
about,1
55,1
when,1
it's,2
in,1
balance,1
again.,0
The,1
10-year-old,9
and,1
55-year-old,9
wake,1
and,1
sleep,2
naturally,1
at,1
the,1
same,1
time.”,0
This,1
might,1
be,1
"why,",4
he,2
"adds,",2
the,2
traditional,2
nine,2
to,2
five,1
is,1
so,1
ingrained;,2
it,1
is,1
maintained,3
by,3
"bosses,",6
many,3
of,3
them,2
in,2
their,2
mid-50s,2
and,2
upwards,1
because,1
“it,2
is,1
best,1
for,1
them”.,0
"So,",2
should,1
workplaces,1
have,2
staggered,2
starting,2
"times,",2
too?,0
Should,1
those,2
in,2
their,2
50s,2
and,2
above,1
come,3
in,2
at,2
"8am,",4
while,1
those,2
in,2
their,2
30s,1
start,2
at,2
10am,4
and,2
the,2
teenage,2
intern,2
or,2
apprentice,1
be,1
encouraged,1
to,1
turn,2
up,1
at,1
11am?,1
Kelley,1
says,1
that,1
synchronized,2
hours,1
could,1
have,1
“many,2
positive,1
consequences.,0
The,1
positive,1
side,2
of,2
this,1
is,1
people's,3
"performance,",2
mood,2
and,2
health,1
will,1
improve.,0
It's,2
very,1
uplifting,2
in,2
a,2
way,1
because,1
it's,2
a,1
solution,2
that,2
will,2
make,3
people,2
less,2
"ill,",2
and,1
happier,2
and,2
better,1
at,1
what,1
they,1
do.”,0
There,1
would,1
probably,1
be,3
fewer,3
accidents,2
as,2
drivers,2
would,2
be,2
more,2
"alert,",2
he,1
says.,0
It,1
could,1
spell,2
the,2
end,2
of,2
rush,2
hour,1
as,1
people,1
stagger,1
their,1
work,1
and,1
school-run,5
times.,0
A,1
later,1
start,2
to,2
the,2
day,2
for,2
"many,",2
says,2
"Kelley,",2
“is,2
something,1
that,1
would,1
benefit,1
"everyone,",2
particularly,1
families.,0
Parents,1
go,1
and,1
try,1
to,1
wake,2
up,1
teenagers,1
who,1
are,1
waking,3
up,2
three,2
hours,1
too,1
early.,0
It,1
creates,2
tensions,1
for,1
everybody.”,0
"So,",2
what,2
time,1
does,1
Kelley,1
start,1
work?,0
“I,1
am,1
67,2
so,2
that,2
means,2
I'm,4
back,2
to,2
being,2
ten,3
years,2
old,1
and,1
I,1
get,2
up,1
just,1
after,1
six.,0
I,1
wake,1
naturally.”,0
"And,",2
"yes,",2
he,1
says,1
he,1
finds,2
the,2
start,2
of,2
his,2
working,2
day,1
much,1
easier,2
now,1
than,1
he,1
did,1
when,1
he,1
was,1
younger.,0
Many,2
of,2
us,1
know,2
we,2
don't,4
get,2
enough,2
"sleep,",2
but,1
imagine,1
if,1
there,1
was,2
a,2
simple,2
solution:,2
getting,2
up,1
later.,0
In,1
a,1
speech,2
at,2
the,2
British,2
Science,2
"Festival,",2
Dr.,4
Paul,3
Kelley,2
from,2
Oxford,2
University,1
said,1
schools,1
should,1
stagger,2
their,2
starting,2
times,1
to,1
work,1
with,1
the,1
natural,1
rhythms,1
of,1
their,1
students.,0
This,1
would,1
improve,2
exam,2
results,2
and,2
students',5
health,1
(lack,3
of,2
sleep,1
can,1
cause,1
"diabetes,",6
"depression,",4
obesity,1
and,1
other,1
health,1
problems).,0
Dr.,2
Kelley,1
said,1
"that,",2
when,2
children,2
are,2
around,2
"ten,",2
their,2
natural,2
wake-up,8
time,1
is,1
about,2
6.30am;,5
at,2
"16,",2
this,1
rises,2
to,2
8am;,4
"and,",2
at,2
"18,",2
a,2
person's,5
natural,2
waking,2
hour,1
is,1
"9am,",3
although,1
you,1
may,1
think,1
they,1
are,1
just,1
a,1
lazy,1
teenager.,0
The,1
normal,1
school,1
starting,1
time,1
works,1
for,1
10-year-olds,7
but,1
not,1
for,1
16-,4
to,1
18-year-olds.,6
For,1
the,1
older,1
"teenagers,",2
it,1
might,1
be,1
better,1
to,1
start,2
the,2
school,2
day,1
at,1
11am,2
or,1
even,1
later.,0
“A,1
7am,3
wake-up,5
time,2
for,2
older,2
"teenagers,”",3
says,2
"Kelley,",2
“is,2
the,1
same,1
as,1
a,1
4.30am,3
start,1
for,1
a,1
teacher,1
in,1
their,1
50s.”,0
He,1
says,1
the,2
solution,1
is,1
not,1
to,1
tell,2
teenagers,1
to,1
go,2
to,2
bed,1
earlier.,0
“The,1
body's,3
natural,1
rhythm,1
is,1
controlled,2
by,2
a,2
particular,2
kind,2
of,2
"light,”",3
says,1
Kelley.,0
“The,1
eye,1
has,1
cells,1
that,1
report,1
to,1
a,1
part,2
of,2
the,2
brain,1
that,1
controls,2
our,2
sleep,2
rhythms,1
over,1
a,1
24-hour,5
cycle.,0
It's,2
like,1
saying:,2
‘Why,2
can't,2
you,1
control,1
your,1
heartbeat?'”,0
But,1
it,1
isn't,2
just,1
students,1
who,1
would,1
benefit,1
from,1
a,1
later,1
start.,0
Kelley,1
says,1
the,2
working,2
day,1
should,1
be,1
more,1
linked,1
to,1
our,1
natural,1
rhythms.,0
Describing,3
the,3
average,3
sleep,3
loss,3
per,3
night,2
for,2
different,2
age,2
"groups,",2
he,1
says:,2
“Between,3
14,2
and,2
"24,",2
people,1
lose,1
more,3
than,2
two,1
hours.,0
For,1
people,2
aged,2
between,2
24,2
and,2
about,2
30,2
or,2
"35,",2
they,1
lose,1
about,1
an,1
hour,1
and,1
a,1
half.,0
That,1
can,1
continue,2
up,1
until,1
you're,2
about,1
55,1
when,1
it's,2
in,1
balance,1
again.,0
The,1
10-year-old,9
and,1
55-year-old,9
wake,1
and,1
sleep,2
naturally,1
at,1
the,1
same,1
time.”,0
"So,",2
should,1
workplaces,1
have,2
staggered,2
starting,2
"times,",2
too?,0
Should,1
people,2
in,2
their,2
50s,2
and,2
above,1
come,3
in,2
at,2
"8am,",4
people,2
in,2
their,2
30s,1
start,2
at,2
10am,4
and,2
the,2
teenage,2
apprentice,1
at,1
11am?,1
Kelley,1
says,1
that,1
synchronized,2
hours,1
could,1
have,1
“many,2
positive,1
effects.,0
The,1
positive,1
side,1
is,1
that,1
people's,5
"performance,",6
mood,2
and,2
health,1
will,1
improve.,0
It's,2
very,1
positive,1
because,1
it's,2
a,1
solution,1
that,1
will,1
make,3
people,2
less,2
"ill,",2
and,1
happier,2
and,2
better,1
at,1
what,1
they,1
do.”,0
There,1
would,1
probably,1
be,3
fewer,3
accidents,2
because,2
drivers,2
would,2
be,2
more,2
"awake,",2
he,1
says.,0
It,1
could,1
mean,2
the,2
end,2
of,2
rush,2
hour,1
because,1
people,1
would,1
stagger,1
their,1
work,1
times,1
and,1
the,1
times,1
of,1
their,1
school,1
run.,0
A,1
later,1
start,2
to,2
the,2
day,2
for,2
"many,",2
says,2
"Kelley,",2
“is,2
something,1
that,1
would,1
benefit,1
all,1
"people,",2
particularly,1
families.,0
Parents,1
go,1
and,1
try,1
to,1
wake,2
up,1
teenagers,1
who,1
are,1
waking,3
up,2
three,2
hours,1
too,1
early.,0
It,1
creates,1
problems,1
for,1
everybody.”,0
"So,",2
what,2
time,1
does,1
Kelley,1
start,1
work?,0
“I,1
am,1
67,1
so,1
that,1
means,3
I'm,6
like,2
a,2
10-year-old,11
and,1
I,1
get,2
up,1
just,1
after,1
six.,0
I,1
wake,1
naturally.”,0
"And,",2
"yes,",2
he,1
says,1
he,1
finds,2
the,2
start,2
of,2
his,2
working,2
day,1
much,1
easier,2
now,1
than,1
when,1
he,1
was,1
younger.,0
Agios,2
Efstratios,1
is,1
so,1
"remote,",2
so,1
forgotten,1
by,1
the,1
"banks,",4
the,2
government,1
and,1
most,1
of,1
the,1
modern,1
world,1
that,1
the,2
mobile,2
phone,2
network,1
can't,2
process,2
data,1
and,1
there,1
isn't,3
a,1
single,1
ATM,2
or,2
credit-,4
card,1
machine,1
on,1
the,1
island.,0
Before,1
Greece,1
was,1
plunged,2
into,2
financial,2
"chaos,",2
residents,2
of,2
this,2
tranquil,2
outpost,2
in,2
the,2
northern,2
Aegean,1
managed,1
quite,1
well.,0
They,1
did,3
their,3
banking,2
at,2
the,2
post,2
office,1
and,1
the,2
few,2
dozen,2
rooms,2
to,2
rent,1
were,1
booked,3
out,2
every,2
summer,1
with,1
people,2
who,2
had,2
heard,1
–,1
by,1
word,2
of,2
mouth,1
–,1
of,1
its,1
spectacular,1
empty,1
"beaches,",4
clear,2
seas,1
and,1
fresh,1
seafood.,0
"But,",2
because,2
the,3
island,2
still,2
runs,2
on,2
"cash,",2
the,2
closure,2
of,2
banks,2
nationwide,1
has,1
been,1
devastating.,0
Residents,1
have,1
been,1
forced,2
to,2
make,3
nine-hour,11
round,3
trips,3
to,3
the,3
nearest,3
big,3
island,2
to,2
get,2
cash,1
and,1
Greek,2
visitors,1
say,1
they,1
can't,2
get,3
together,2
enough,2
cash,1
to,1
come.,0
“Tourist,1
numbers,1
are,1
down,1
80%,3
this,2
"year,”",3
said,1
Mayor,3
Maria,2
"Kakali,",2
in,1
an,1
office,1
in,1
the,1
village,1
where,1
she,1
grew,2
"up,",2
home,1
to,1
around,2
200,1
people.,0
“Even,1
people,3
born,4
here,3
and,3
living,3
in,3
"Athens,",4
who,2
have,3
their,3
own,3
places,2
on,2
the,2
"island,",2
aren't,2
coming.”,0
Kakali,1
has,1
badgered,3
the,3
government,3
and,3
a,3
major,3
Greek,3
bank,2
into,2
promising,3
an,3
ATM,2
within,2
weeks,1
but,1
she,1
still,1
feels,1
it,1
may,1
come,3
too,3
late,2
for,2
this,2
season,1
on,1
an,1
island,1
where,1
tourism,1
dwarfs,2
the,2
two,2
other,2
sources,3
of,3
income:,4
fishing,2
and,2
agriculture:,2
“We,2
have,2
almost,2
no,2
reservations,2
in,2
"August,",2
when,1
usually,1
we,1
have,2
people,2
calling,4
us,3
up,2
asking,2
to,2
find,2
a,2
room,1
and,1
we,1
can't,2
help,1
them.”,0
A,1
hard,1
winter,2
ahead,1
may,1
be,1
slightly,1
improved,2
by,2
50,2
workers,2
billeted,3
in,3
the,3
village,2
to,2
expand,2
the,2
harbor,1
but,1
there,1
is,2
an,2
even,3
bigger,2
crisis,2
looming,1
because,1
the,2
government,1
has,1
said,1
it,1
will,1
end,1
a,1
decades-old,5
tax,1
break,1
for,1
islands.,0
Created,2
to,2
help,3
island,3
communities,2
survive,2
when,2
they,2
were,2
suffering,2
mass,2
"emigration,",2
a,2
lower,2
sales,2
tax,1
contained,1
the,1
costs,1
of,1
living,1
in,1
places,1
where,1
everything,1
had,2
to,2
be,2
imported,1
and,1
made,2
tourism,1
more,1
affordable.,0
Tourist,1
favorites,2
such,3
as,2
Mykonos,1
fear,1
that,1
losing,2
the,2
tax,2
breaks,1
will,1
make,3
it,2
hard,2
for,2
them,2
to,2
compete,2
with,2
Turkey,1
"but,",2
for,2
Agios,2
"Efstratios,",2
it,1
poses,1
a,1
far,2
greater,1
threat.,0
“If,1
we,1
have,2
to,2
pay,2
a,2
tax,2
of,2
"23%,",4
I'm,2
sorry,3
to,3
say,3
it,2
but,2
we,2
will,2
all,2
die,2
on,2
the,2
"island,”",3
says,1
Kakali.,0
Food,2
and,2
fuel,1
are,1
already,1
more,1
expensive,2
than,2
on,2
mainland,2
"Greece,",2
there,1
are,1
no,1
economies,2
of,2
scale,1
and,1
little,1
economic,1
flexibility,1
on,1
an,1
island,1
"which,",2
even,2
in,2
"summer,",2
has,1
only,2
three,1
"shops,",4
two,2
restaurants,1
and,1
not,1
a,1
single,1
official,1
hotel.,0
“This,1
is,1
an,1
expensive,1
island.,0
"Everything,",4
even,2
milk,2
or,2
"bread,",2
has,1
changed,5
hands,4
three,5
or,5
four,4
times,3
before,3
it,3
gets,3
to,3
us,2
and,2
each,3
middleman,2
has,2
to,2
take,2
a,2
"profit,”",3
said,1
Provatas,2
"Costas,",2
a,1
58-year-old,9
fisherman.,0
For,1
Agios,1
Efstratios,2
and,2
its,2
closest,2
large,2
"neighbor,",4
"Lemnos,",2
the,2
timing,2
of,2
the,2
crisis,1
is,1
particularly,1
cruel.,0
They,1
were,1
condemned,4
to,4
relative,4
obscurity,3
for,3
years,2
in,2
part,1
because,1
they,1
are,1
served,1
by,1
slow,2
and,2
unreliable,1
ferries.,0
In,1
"2015,",2
the,2
government,1
had,1
finally,1
given,3
the,3
contract,2
to,2
a,2
"new,",4
efficient,2
"company,",2
drawing,2
floods,2
of,2
new,2
visitors,1
to,1
explore,2
the,3
islands',5
largely,3
overlooked,2
"charms,",2
before,1
the,2
bank,2
controls,1
hit.,0
“This,1
season,1
started,5
out,4
as,4
the,4
best,4
season,3
in,3
30,3
years,2
"and,",4
in,3
one,3
"week,",4
became,2
the,2
"worst,”",3
said,1
Atzamis,2
"Konstantinos,",2
a,1
travel,1
agent,2
in,2
Lemnos,1
who,1
used,2
to,2
earn,4
"€15,000",7
a,3
month,2
as,2
a,2
captain,2
of,2
petroleum,2
tankers,2
and,2
other,2
large,2
ships,1
but,1
came,2
home,1
because,1
he,1
missed,2
it,1
so,1
much.,0
Lemnos,1
has,2
dozens,2
of,2
wild,2
"beaches,",2
where,1
even,2
at,2
the,2
height,2
of,2
summer,1
you,1
can,1
swim,2
and,2
sunbathe,2
virtually,2
"alone,",2
a,1
small,1
nightlife,1
"scene,",2
and,1
numerous,1
cultural,1
sites.,0
Lemnos,1
is,1
the,1
eighth,1
largest,1
island,2
in,2
Greece,1
so,1
it,1
is,1
in,1
line,1
for,1
the,1
first,1
round,2
of,2
tax,2
increases,2
in,2
autumn,2
2015,1
but,1
far,2
less,1
wealthy,1
than,1
many,1
smaller,1
ones.,0
It,1
has,3
just,4
over,4
"3,000",3
beds,2
for,2
"visitors,",2
compared,1
with,1
tens,2
of,2
thousands,1
on,1
an,1
island,1
such,2
as,1
Rhodes.,0
Its,3
councilors,1
say,1
that,1
they,1
will,1
fight,2
the,2
tax,2
"rise,",2
although,1
none,1
can,1
say,1
how.,0
“We,1
have,1
been,1
suffering,4
economically,3
in,3
recent,3
years,2
"and,",4
"now,",4
we,2
will,2
suffer,2
"more,”",3
said,1
Lemnos,2
"Mayor,",2
Dimitris,1
Marinakis.,0
“When,1
there,1
is,2
not,3
enough,2
"money,",2
you,1
reduce,2
your,2
consumption,1
and,1
therefore,1
the,2
whole,2
economy,1
declines.”,0
If,1
taxes,1
go,2
"up,",2
even,2
more,2
young,2
people,1
will,1
"leave,",2
warns,1
Mayor,2
"Kakali,",2
who,1
has,1
devoted,4
her,4
year,3
in,3
office,2
to,2
improving,3
education,2
on,2
the,2
island,1
to,1
help,1
keep,2
it,1
an,1
attractive,1
place,1
for,1
families.,0
Because,1
it,1
is,1
one,2
of,2
the,2
smallest,2
"islands,",2
Agios,2
Efstratios,1
has,3
until,3
2017,2
before,2
the,3
rise,2
is,2
due,2
to,2
come,2
"in,",2
so,1
Kakali,1
hopes,1
that,1
the,2
roller,2
coaster,2
of,2
Greek,2
politics,1
means,1
it,1
yet,1
may,1
be,1
spared.,0
If,1
"not,",2
"though,",2
she,1
plans,1
to,1
travel,2
to,2
Athens,1
to,1
remind,1
the,1
distant,1
government,1
what,1
the,2
tax,2
rise,1
would,1
cost.,0
“The,1
truth,1
is,1
the,2
government,1
doesn't,2
pay,3
much,3
attention,2
to,2
the,2
islands,2
of,2
the,2
north,2
"Aegean,”",3
she,1
"said,",2
“so,2
I,1
would,1
take,4
all,4
the,4
kids,3
from,3
our,3
school,2
to,2
the,2
gates,2
of,2
"parliament,",2
to,1
tell,2
them:,2
‘There,2
is,2
still,1
life,1
in,1
these,1
islands'.”,0
The,1
Greek,1
island,2
of,2
Agios,2
Efstratios,1
is,1
very,1
remote.,0
It,1
has,1
been,1
forgotten,1
by,1
the,1
"banks,",4
the,2
government,1
and,1
most,1
of,1
the,1
modern,1
world.,0
It,1
doesn't,2
have,1
a,1
single,1
ATM,2
or,2
credit-card,5
machine.,0
Before,1
the,1
economic,1
crisis,2
in,2
"Greece,",2
the,2
people,2
of,2
this,2
peaceful,2
island,2
in,2
the,2
northern,2
Aegean,1
lived,1
quite,1
well.,0
The,1
few,1
rooms,2
to,2
rent,1
were,1
fully,1
booked,2
every,2
summer,1
with,1
people,1
enjoying,1
its,1
empty,1
"beaches,",4
clear,2
seas,1
and,1
fresh,1
seafood.,0
But,1
the,2
island,1
still,1
uses,2
only,2
cash,1
so,1
the,2
closure,2
of,2
the,2
Greek,2
banks,1
has,1
had,1
a,1
serious,1
effect.,0
Local,1
people,1
have,1
to,1
make,2
nine-hour,8
round,2
trips,2
to,2
the,2
nearest,2
big,2
island,1
to,1
get,1
cash.,0
Greek,1
visitors,1
say,1
they,1
don't,2
have,1
enough,1
cash,1
to,1
come.,0
“Tourist,1
numbers,1
have,1
reduced,3
by,3
80%,5
this,2
"year,”",3
said,2
Mayor,3
Maria,2
"Kakali,",2
in,1
an,1
office,1
in,1
the,1
village,1
where,1
she,1
grew,1
up.,0
The,1
village,1
has,1
about,2
200,1
people.,0
“Even,1
people,3
born,4
here,3
and,3
living,3
in,3
"Athens,",4
who,2
have,3
their,3
own,3
places,2
on,2
the,2
"island,",2
aren't,2
coming.”,0
Kakali,1
has,1
asked,3
the,3
government,3
and,3
a,3
major,3
Greek,3
bank,2
to,2
install,2
an,2
"ATM,",2
and,1
this,1
should,1
arrive,1
soon.,0
But,1
tourism,1
is,1
the,1
main,1
business,2
on,2
the,2
"island,",2
and,1
she,1
feels,1
the,2
ATM,1
may,1
come,2
too,2
late,1
for,1
this,1
season.,0
“We,1
have,3
almost,3
no,3
reservations,2
in,2
"August,",2
when,1
usually,1
we,1
are,1
full.”,0
But,1
there,1
is,3
an,3
even,4
bigger,3
crisis,2
ahead,1
–,1
the,2
government,1
has,1
said,1
it,1
will,1
end,1
a,1
tax,1
break,1
for,1
islands.,0
The,1
sales,1
tax,1
break,1
was,1
created,1
to,1
help,2
people,2
on,2
islands,1
survive,1
when,1
lots,2
of,2
people,1
were,1
emigrating.,0
Islands,2
that,2
are,2
popular,2
with,2
"tourists,",4
such,3
as,2
"Mykonos,",2
fear,1
that,1
losing,2
the,2
tax,2
break,1
will,1
make,2
things,1
very,1
hard,1
for,1
them.,0
"But,",2
for,2
Agios,2
"Efstratios,",2
it,1
is,1
a,1
much,2
bigger,1
problem.,0
“If,1
we,1
have,2
to,2
pay,2
a,2
tax,2
of,2
"23%,",4
we,1
will,1
all,1
die,2
on,2
the,2
"island,”",3
says,1
Kakali.,0
Food,2
and,2
fuel,1
are,1
already,1
more,1
expensive,1
than,1
on,1
mainland,1
Greece.,0
Even,1
in,1
"summer,",2
the,2
island,1
has,1
only,2
three,1
"shops,",4
two,2
restaurants,1
and,1
not,1
one,1
official,1
hotel.,0
“This,1
is,1
an,1
expensive,1
island.,0
"Everything,",4
even,2
milk,2
or,2
"bread,",2
has,1
been,1
bought,4
and,4
sold,4
three,5
or,5
four,4
times,3
by,3
middlemen,2
before,2
it,2
gets,3
to,3
us,2
and,2
so,2
is,2
very,2
"expensive,”",3
said,1
Provatas,2
"Costas,",2
a,1
58-year-old,9
fisherman.,0
Things,1
are,1
also,1
difficult,1
for,1
the,1
island,2
of,2
"Lemnos,",2
the,1
closest,1
large,1
neighbor,1
of,1
Agios,1
Efstratios.,0
People,1
saw,4
the,4
islands,3
as,3
remote,2
for,2
years,1
partly,1
because,1
the,2
only,2
way,2
to,2
get,2
there,1
was,1
by,1
slow,2
and,2
unreliable,1
ferries.,0
In,1
"2015,",2
they,1
finally,1
had,2
"new,",4
efficient,2
ferries,1
and,1
this,1
brought,2
many,2
new,2
visitors,1
to,1
explore,1
these,1
islands.,0
"But,",2
"then,",2
the,2
bank,2
controls,1
began.,0
“This,1
season,1
started,4
as,4
the,4
best,4
season,3
in,3
30,3
years,2
"and,",4
in,3
one,3
"week,",4
it,2
became,2
the,2
"worst,”",3
said,1
Atzamis,2
"Konstantinos,",2
a,1
travel,1
agent,1
in,1
Lemnos.,0
Lemnos,1
has,1
wild,1
"beaches,",4
where,2
you,2
can,2
swim,3
and,3
sunbathe,2
almost,2
"alone,",2
a,1
small,1
nightlife,1
scene,1
and,1
many,1
cultural,1
sites.,0
Lemnos,1
is,1
the,1
eighth,1
largest,1
island,2
in,2
Greece,1
so,1
it,1
will,1
have,1
to,1
pay,2
the,2
first,2
round,2
of,2
tax,2
increases,1
in,1
autumn,1
2015.,0
But,1
Lemnos,1
is,1
far,2
less,1
wealthy,1
than,1
many,1
smaller,1
islands.,0
It,1
has,2
just,3
over,3
"3,000",2
beds,2
for,2
visitors,1
–,1
"Rhodes,",2
for,2
"example,",2
has,1
tens,1
of,1
thousands,1
of,1
beds.,0
“We,1
have,1
been,1
suffering,4
economically,3
in,3
recent,3
years,2
and,2
now,2
we,2
will,2
suffer,2
"more,”",3
said,1
Lemnos,2
"Mayor,",2
Dimitris,1
Marinakis.,0
If,1
taxes,1
go,2
"up,",2
more,2
young,2
people,1
will,1
"leave,",2
warns,1
Mayor,1
Kakali.,0
Because,1
it,1
is,1
one,2
of,2
the,2
smallest,2
"islands,",2
Agios,2
Efstratios,1
will,1
not,1
have,1
to,1
pay,2
the,2
tax,2
increase,1
until,1
2017.,0
And,1
Kakali,1
hopes,1
the,2
political,2
situation,2
in,2
Greece,1
will,1
change,1
before,1
then.,0
"But,",2
if,2
"not,",2
she,1
plans,1
to,1
travel,2
to,2
Athens,1
to,1
remind,1
the,1
distant,1
government,1
what,1
the,2
tax,2
rise,1
would,1
cost.,0
“The,1
government,1
doesn't,2
pay,3
much,3
attention,2
to,2
the,2
islands,2
of,2
the,2
north,2
"Aegean,”",3
she,1
"said,",2
“so,2
I,1
would,1
take,4
all,4
the,4
kids,3
from,3
our,3
school,2
to,2
the,2
gates,2
of,2
"parliament,",2
to,1
tell,2
them:,2
‘There,2
is,2
still,1
life,1
in,1
these,1
islands'.”,0
There,1
are,3
approximately,4
"50,000",3
mystery,3
shopping,3
trips,3
carried,5
out,4
every,4
month,3
in,3
the,3
"UK,",4
according,3
to,2
the,2
Mystery,2
Shopping,3
Providers,2
"Association,",2
"and,",2
because,2
more,4
and,4
more,3
spending,2
takes,3
place,2
"online,",2
the,2
demand,2
for,2
mystery,2
shoppers,1
is,1
growing.,0
Mystery,1
shoppers,1
pretend,2
to,2
be,2
a,2
customer,2
in,2
a,2
store,1
but,1
they,1
are,1
really,1
collecting,2
information,1
on,1
how,1
good,2
or,2
bad,1
its,2
service,1
is.,0
“Retailers,1
are,1
becoming,2
increasingly,2
aware,2
that,2
shoppers,3
who,3
are,3
prepared,3
to,3
set,4
foot,3
in,3
a,3
physical,3
store,2
want,2
a,2
service,2
and,2
an,2
experience,2
they,2
can't,4
get,2
"online,”",3
says,1
Simon,3
"Boydell,",4
spokesman,2
for,2
"Marketforce,",2
which,1
has,2
more,4
than,3
"300,000",2
mystery,2
shoppers,1
on,1
its,1
books.,0
“Our,1
clients,1
want,1
to,1
measure,1
how,1
well,1
their,2
stores,1
are,1
delivering,1
on,1
that,1
experience.”,0
“We,1
assign,4
different,4
store,4
locations,3
to,3
each,3
shopper,2
and,2
rotate,3
them,2
so,3
that,2
they,2
never,2
go,4
back,3
to,3
the,3
same,3
shop,2
within,2
three,2
"months,”",3
says,1
Jill,2
Spencer,1
of,1
mystery,1
shopping,1
company,1
ABa.,0
“Each,1
"day,",2
they,1
typically,1
spend,3
up,5
to,4
eight,3
hours,2
visiting,2
five,3
to,3
ten,2
"stores,",2
plus,1
another,2
hour,2
or,2
two,1
filing,1
detailed,1
reports,1
on,1
every,1
aspect,1
of,1
their,1
visit.”,0
For,1
"that,",2
the,2
mystery,2
shoppers,1
can,1
earn,2
up,3
to,2
£155,3
a,1
day.,0
They,1
are,1
also,1
reimbursed,3
for,3
their,3
gasoline,3
and,3
hotel,3
"stays,",4
and,2
compensated,2
for,2
their,2
car,2
depreciation,1
(the,3
shoppers,1
can,1
be,1
expected,1
to,1
drive,1
as,3
many,3
as,2
"20,000",1
miles,1
a,1
year).,0
"Meanwhile,",2
video,2
mystery,2
